701554104573755392,"['elections', 'Kasich', 'Texas']",PN
706345701169565696,"['elections', 'Trump', 'Florida']",PN
724555845753655296,"['NFL draft', 'Wentz', 'Eagles']",UC
697244692732321792,"['elections', 'Trump', 'South Carolina']",UC
195177973991743490,"['NFL draft', 'Richardson', 'Vikings']",PN
693331197582245888,"['elections', 'Cruz', 'Iowa']",UC
694676900929785858,"['elections', 'Sanders', 'New Hampshire']",PY
324787720864026624,"['NFL draft', 'Austin', 'Rams']",UC
696025367333707777,"['elections', 'Cruz', 'New Hampshire']",UC
12279215880,"['NFL draft', 'Berry', 'Chiefs']",UC
326335264760930304,"['NFL draft', 'Long', 'Dolphins']",UC
724065299134337024,"['NFL draft', 'Wentz', 'Eagles']",PY
710903423684599808,"['elections', 'Sanders', 'Washington']",PY
61168889123450880,"['NFL draft', 'Smith', 'Seahawks']",UC
723478902912380928,"['NFL draft', 'Lynch', 'Browns']",PY
460509649855594498,"['NFL draft', 'Shazier', 'Packers']",UC
707944354086789120,"['elections', 'Trump', 'Florida']",UC
696526873480658944,"['elections', 'Sanders', 'New Hampshire']",PY
593499710188457984,"['NFL draft', 'Shelton', 'Bears']",UC
40445006472941568,"['Oscars', 'Tom Hooper ']",PN
724588883128672256,"['NFL draft', 'Wentz', 'Eagles']",UC
711789756300955649,"['elections', 'Trump', 'Utah']",DN
738765708725624832,"['elections', 'Sanders', 'California']",UC
464132155925204992,"['NFL draft', 'Clowney', 'Falcons']",UC
459456278201262080,"['NFL draft', 'Shazier', 'Saints']",DY
707923573357154304,"['elections', 'Trump', 'Illinois']",DY
693650969599438848,"['elections', 'Cruz', 'Iowa']",DY
725316986671128576,"['NFL draft', 'Lynch', 'Saints']",PY
725361643064979456,"['NFL draft', 'Hargreaves', 'Buccaneers']",UC
304665704580399105,"['Oscars', 'Argo ']",PY
694382219649921024,"['elections', 'Clinton', 'New Hampshire']",PN
438224452812566528,"['Oscars', 'Cate Blanchett ']",PY
304195467066093568,"['Oscars', 'Silver Linings Playbook ']",UC
696747475462262784,"['elections', 'Rubio', 'New Hampshire']",PN
708476936465596416,"['elections', 'Kasich', 'Ohio']",UC
719566108412481536,"['elections', 'Sanders', 'New York']",UC
438789539394355200,"['Oscars', '12 Years a Slave ']",DY
719547968609583104,"['elections', 'Sanders', 'New York']",UC
41078179942633472,"['Oscars', 'The King&apos;s Speech ']",DY
727187122482978816,"['elections', 'Cruz', 'Indiana']",UC
725431690718527490,"['NFL draft', 'Wentz', 'Eagles']",PN
703243155387318273,"['Oscars', 'The Revenant ']",PY
707217266186653696,"['elections', 'Rubio', 'Illinois']",PY
739923838197104641,"['elections', 'Sanders', 'California']",PY
700673597287829505,"['elections', 'Trump', 'South Carolina']",UC
720812954254516224,"['elections', 'Trump', 'NY']",UC
700786345715884032,"['elections', 'Sanders', 'Nevada']",UC
41166938264698880,"['Oscars', 'Colin Firth ']",PY
463375198150877184,"['NFL draft', 'Manziel', 'Rams']",PY
326335264760930304,"['NFL draft', 'Long', 'Dolphins']",UC
464113780989759489,"['NFL draft', 'Robinson', '49ers']",UC
193764845869481984,"['NFL draft', 'Wilson', 'Giants']",PY
723313680247562240,"['elections', 'Kasich', 'Maryland']",UC
568770391411449856,"['Oscars', 'Boyhood ']",UC
461280908075474944,"['NFL draft', 'Manziel', 'Buccaneers']",PY
715513060581122052,"['elections', 'Sanders', 'Wisconsin']",PY
326682257182040064,"['NFL draft', 'Warmack', 'Titans']",PY
693037262125268992,"['elections', 'Sanders', 'Iowa']",UC
593424177954193409,"['NFL draft', 'Ray', 'Eagles']",DN
709420276098830336,"['elections', 'Rubio', 'Florida']",UC
193945727548919809,"['NFL draft', 'Weeden', 'Steelers']",DY
727022351238336513,"['elections', 'Cruz', 'Indiana']",UC
461139574488440833,"['NFL draft', 'Clowney', 'Rams']",UC
12511909853,"['NFL draft', 'Bradford', 'Rams']",PY
568812330558971904,"['Oscars', 'Julianne Moore ']",DY
701250118792699905,"['elections', 'Rubio', 'Nevada']",UC
304567777002401793,"['Oscars', 'Daniel Day-Lewis ']",PY
698268626315403264,"['elections', 'Trump', 'SC']",PY
723516455417839616,"['NFL draft', 'Fuller', 'Bears']",UC
722130787542245376,"['elections', 'Sanders', 'New York']",PN
702940570059206656,"['elections', 'Rubio', 'Georgia']",DN
703748859067916288,"['elections', 'Cruz', 'Texas']",UC
709085282277134336,"['elections', 'Kasich', 'Ohio']",UC
591381437389086720,"['NFL draft', 'Mariota', 'Browns']",UC
702579055330205703,"['elections', 'Cruz', 'Texas']",PN
172565800568356864,"['Oscars', 'Moneyball ']",UC
459687997156245505,"['NFL draft', 'Clowney', 'Falcons']",UC
304567777002401793,"['Oscars', 'Daniel Day-Lewis ']",PY
568039153608368128,"['Oscars', 'Selma ']",DY
192979306991980544,"['NFL draft', 'Luck', 'Vikings']",DN
708041425280229380,"['elections', 'Kasich', 'Ohio']",UC
723309075010715648,"['NFL draft', 'Kelly', '49ers']",UC
706957675783970817,"['elections', 'Trump', 'Florida']",UC
711367443835457536,"['elections', 'Cruz', 'Arizona']",PY
41217209975967744,"['Oscars', 'Black Swan ']",DY
724434194148003840,"['NFL draft', 'Wentz', 'Eagles']",UC
192769551027552257,"['NFL draft', 'Martin', 'Lions']",UC
193875224469585920,"['NFL draft', 'Griffin', 'Redskins']",DY
326512143593775105,"['NFL draft', 'Austin', 'Rams']",PY
708111277629943809,"['elections', 'Kasich', 'Ohio']",UC
719637545802469377,"['elections', 'Sanders', 'New York']",UC
61839843830923264,"['NFL draft', 'Wilkerson', 'Chargers']",UC
324688282082480128,"['NFL draft', 'Fisher', 'Chiefs']",UC
702727044271087616,"['elections', 'Trump', 'Texas']",DY
193607257362145280,"['NFL draft', 'Griffin', 'Colts']",UC
738570925503696896,"['elections', 'Sanders', 'California']",PY
464057245559312386,"['NFL draft', 'Cooks', 'Bengals']",UC
706959480257429506,"['elections', 'Trump', 'Michigan']",PY
724782249338490880,"['NFL draft', 'Goff', 'Rams']",UC
720855270381891584,"['elections', 'Trump', 'NY']",PY
701981453941284864,"['Oscars', 'Leonardo DiCaprio ']",UC
195175650611560449,"['NFL draft', 'Barron', 'Bills']",UC
195275886298284032,"['NFL draft', 'Ingram', 'Jets']",PN
706258710167842816,"['elections', 'Trump', 'Florida']",UC
725325028322107392,"['elections', 'Fiorina', 'Indiana']",UC
711247370445402112,"['elections', 'Trump', 'Arizona']",DY
193120410508865536,"['NFL draft', 'Griffin', 'Redskins']",PY
693594869688770560,"['elections', 'Trump', 'Iowa']",PN
438701259248267264,"['Oscars', 'Matthew McConaughey ']",UC
702937840787652608,"['Oscars', 'Leonardo DiCaprio ']",UC
724558093133201408,"['NFL draft', 'Tunsil', 'Buccaneers']",UC
12315164543,"['NFL draft', 'Bradford', 'Rams']",PN
703553997978865664,"['elections', 'Trump', 'Maine']",PY
703378310688956416,"['Oscars', 'Leonardo DiCaprio ']",DY
591336284863463425,"['NFL draft', 'Mariota', 'Browns']",PY
703572908245782528,"['Oscars', 'Leonardo DiCaprio ']",DY
703572908245782528,"['Oscars', 'Leonardo DiCaprio ']",DY
721911278151856128,"['elections', 'Kasich', 'Connecticut']",UC
724999530014461956,"['NFL draft', 'Fuller', 'Texans']",DY
41182379309539328,"['Oscars', 'Michelle Williams ']",UC
707300370599391232,"['elections', 'Trump', 'Ohio']",DY
194830671896776705,"['NFL draft', 'Griffin', 'Redskins']",DY
719718602870378496,"['elections', 'Trump', 'NY']",UC
61314052567207937,"['NFL draft', 'Dareus', 'Broncos']",UC
193758391221493761,"['NFL draft', 'Perry', 'Packers']",PY
723944800584491008,"['NFL draft', 'Elliott', 'Cowboys']",PY
698768323325001728,"['elections', 'Trump', 'Nevada']",UC
703267789830754305,"['elections', 'Cruz', 'Texas']",PN
703572908245782528,"['Oscars', 'Leonardo DiCaprio ']",DY
709348841171116032,"['elections', 'Rubio', 'Ohio']",UC
736639360594903040,"['elections', 'Clinton', 'California']",DN
725378303620726784,"['NFL draft', 'Elliott', 'Cowboys']",UC
692037996875374592,"['elections', 'Sanders', 'Iowa']",DY
593457638593187840,"['NFL draft', 'Williams', 'Giants']",UC
568948554187714560,"['Oscars', 'Julianne Moore ']",DY
459470552579600385,"['NFL draft', 'Roby', '49ers']",UC
463642857656422400,"['NFL draft', 'Bortles', 'Browns']",UC
702816847314300928,"['Oscars', 'Leonardo DiCaprio ']",DY
706940682737352705,"['elections', 'Trump', 'Michigan']",PN
719366731702079489,"['elections', 'Trump', 'NY']",PY
304976134838317056,"['Oscars', 'Argo ']",DY
725111196857294849,"['elections', 'Clinton', 'Indiana']",UC
716029611554029568,"['elections', 'Sanders', 'Wisconsin']",PY
700782672222801921,"['elections', 'Trump', 'South Carolina']",PY
706709480101257216,"['elections', 'Trump', 'Florida']",UC
696731662369976321,"['elections', 'Trump', 'NH']",DY
439169508159131648,"['Oscars', '12 Years a Slave ']",PY
326798355860684800,"['NFL draft', 'Joeckel', 'Chiefs']",PY
567624206746017793,"['Oscars', 'Whiplash ']",UC
709348841171116032,"['elections', 'Rubio', 'Ohio']",UC
12310922666,"['NFL draft', 'Bradford', 'Rams']",PN
439070063136497665,"['Oscars', 'American Hustle ']",PY
325993329064030208,"['NFL draft', 'Fisher', 'Chiefs']",UC
709348841171116032,"['elections', 'Rubio', 'Ohio']",UC
723001567880708096,"['elections', 'Cruz', 'Pennsylvania']",PN
702712301560791040,"['elections', 'Cruz', 'Texas']",UC
721746798700834816,"['elections', 'Trump', 'NY']",UC
593180732132073472,"['NFL draft', 'Mariota', 'Jets']",UC
709198767854063616,"['elections', 'Kasich', 'Ohio']",UC
725055974755700736,"['NFL draft', 'Wentz', 'Eagles']",UC
569249001515716608,"['Oscars', 'Birdman ']",UC
721318413575069696,"['elections', 'Sanders', 'New York']",PY
702240482588385280,"['elections', 'Clinton', 'SC']",PY
592790858765852672,"['NFL draft', 'Ray', 'Steelers']",UC
326798446440878080,"['NFL draft', 'Vaccaro', 'Saints']",PY
725062170795454465,"['NFL draft', 'Wentz', 'Eagles']",PY
460886774655746048,"['NFL draft', 'Cooks', 'Saints']",DY
702645052569493504,"['elections', 'Trump', 'Texas']",DY
703636416786464771,"['Oscars', 'Leonardo DiCaprio ']",UC
567282509012942850,"['Oscars', 'Bradley Cooper ']",DY
724741835608838144,"['NFL draft', 'Wentz', 'Eagles']",PY
715242951249506311,"['elections', 'Sanders', 'Wisconsin']",PY
41612012010082304,"['Oscars', 'The King&apos;s Speech ']",UC
305008283469627393,"['Oscars', 'Lincoln ']",PY
706917528002547712,"['elections', 'Kasich', 'Florida']",DN
700005593034022913,"['elections', 'Sanders', 'Nevada']",UC
12314252808,"['NFL draft', 'Bradford', 'Rams']",DN
193340728125034496,"['NFL draft', 'Perry', 'Packers']",UC
703479933243408384,"['Oscars', 'Leonardo DiCaprio ']",DY
723886257760296961,"['NFL draft', 'Butler', 'Broncos']",PY
592885994883555329,"['NFL draft', 'Ray', 'Redskins']",UC
693838473770315776,"['elections', 'Trump', 'Iowa']",UC
591574073714417665,"['NFL draft', 'Winston', 'Titans']",UC
60983154181287936,"['NFL draft', 'Smith', '49ers']",PY
695060900387102721,"['elections', 'Trump', 'NH']",DY
194196439272923136,"['NFL draft', 'Poe', 'Chiefs']",UC
703572908245782528,"['Oscars', 'Leonardo DiCaprio ']",DY
709493128965677056,"['elections', 'Cruz', 'Illinois']",DY
706508059909074944,"['elections', 'Rubio', 'Ohio']",PN
691413927209635842,"['elections', 'Clinton', 'Iowa']",UC
695175056327073792,"['elections', 'Trump', 'NH']",UC
698153408222654464,"['elections', 'Trump', 'SC']",UC
709081609111277568,"['elections', 'Trump', 'Ohio']",UC
438218176715714562,"['Oscars', 'Cate Blanchett ']",DY
701445323042861057,"['elections', 'Rubio', 'Texas']",PN
592740540799651841,"['NFL draft', 'Winston', 'Buccaneers']",DY
304334738259312640,"['Oscars', 'Lincoln ']",UC
703693065467334656,"['Oscars', 'Spotlight ']",UC
568948554187714560,"['Oscars', 'Julianne Moore ']",DY
593046263240728576,"['NFL draft', 'Mariota', 'Chargers']",UC
726941077324763137,"['elections', 'Trump', 'Indiana']",UC
708814466045968384,"['elections', 'Kasich', 'Ohio']",PY
327098821299564544,"['NFL draft', 'Fisher', 'Chiefs']",PY
703479933243408384,"['Oscars', 'Leonardo DiCaprio ']",DY
12314252808,"['NFL draft', 'Bradford', 'Rams']",DN
693100030740135937,"['elections', 'Sanders', 'Iowa']",DN
708096126382170112,"['elections', 'Kasich', 'Ohio']",UC
708067659372429312,"['elections', 'Trump', 'Ohio']",PN
326464160550514689,"['NFL draft', 'Mingo', 'Jets']",PY
324683082508673024,"['NFL draft', 'Fisher', 'Chiefs']",UC
304976134838317056,"['Oscars', 'Argo ']",DY
694408502727544832,"['elections', 'Cruz', 'New Hampshire']",PY
706387450180964354,"['elections', 'Trump', 'Florida']",UC
194041629001252865,"['NFL draft', 'Ingram', 'Bears']",UC
438976299210506240,"['Oscars', 'Philomena ']",PY
193369184548306946,"['NFL draft', 'Blackmon', 'Browns']",PY
41335507124363264,"['Oscars', 'James Franco ']",PY
703193747090071552,"['Oscars', 'Leonardo DiCaprio ']",UC
700692239144497152,"['elections', 'Trump', 'Nevada']",DN
703572908245782528,"['Oscars', 'Leonardo DiCaprio ']",DY
460536353911230464,"['NFL draft', 'Fuller', 'Eagles']",DY
463918236099047424,"['NFL draft', 'Cooks', 'Eagles']",UC
464122166317838337,"['NFL draft', 'Bridgewater', 'Browns']",PY
700326476810317824,"['elections', 'Clinton', 'Nevada']",UC
325490981711540224,"['NFL draft', 'Austin', 'Rams']",UC
327148150685061120,"['NFL draft', 'Jones', 'Jets']",DY
693851714709917696,"['elections', 'Trump', 'Iowa']",UC
326798446440878080,"['NFL draft', 'Vaccaro', 'Saints']",PY
12315164543,"['NFL draft', 'Bradford', 'Rams']",PN
326161615806402562,"['NFL draft', 'Milliner', 'Jets']",PY
715303188421718017,"['elections', 'Kasich', 'Wisconsin']",DN
438512829813911552,"['Oscars', 'Gravity ']",UC
194147092678184960,"['NFL draft', 'Perry', '49ers']",UC
439349511861710848,"['Oscars', 'Matthew McConaughey ']",DY
593489719234801664,"['NFL draft', 'Mariota', 'Jets']",UC
326126957584580609,"['NFL draft', 'Milliner', 'Jets']",UC
193964656354799616,"['NFL draft', 'Griffin', 'Redskins']",PY
724695259557429248,"['NFL draft', 'Goff', 'Rams']",PY
173535198879825920,"['Oscars', 'The Artist ']",DY
708778864386961408,"['elections', 'Rubio', 'Ohio']",DN
703766141953376256,"['elections', 'Sanders', 'Michigan']",DY
707971427526311936,"['elections', 'Kasich', 'Ohio']",UC
324683082508673024,"['NFL draft', 'Fisher', 'Chiefs']",UC
304999802918273024,"['Oscars', 'Argo ']",UC
463391271567241216,"['NFL draft', 'Clowney', 'Falcons']",UC
704844486833266689,"['elections', 'Rubio', 'Puerto Rico']",DY
325336541322952704,"['NFL draft', 'Jones', 'Colts']",UC
193390157519519745,"['NFL draft', 'Barron', 'Eagles']",PY
696682008802566144,"['elections', 'Trump', 'New Hampshire']",PY
739408820166787072,"['elections', 'Sanders', 'California']",PN
724693259025526785,"['NFL draft', 'Buckner', '49ers']",PY
438803819108253696,"['Oscars', 'Nebraska ']",UC
696101937675001856,"['elections', 'Trump', 'New Hampshire']",UC
195281817547456512,"['NFL draft', 'Griffin', 'Redskins']",UC
709364563825659905,"['elections', 'Rubio', 'Florida']",PN
705395787035910144,"['elections', 'Sanders', 'Nebraska']",DY
326738677923454977,"['NFL draft', 'Ogletree', 'Rams']",DY
193632884966424577,"['NFL draft', 'Hightower', 'Patriots']",UC
708846834593112064,"['elections', 'Bush', 'Florida']",DN
463354653883629568,"['NFL draft', 'Manziel', 'Cowboys']",UC
715901604663263232,"['elections', 'Cruz', 'Wisconsin']",UC
12312321885,"['NFL draft', 'Bradford', 'Rams']",PN
460794038686195713,"['NFL draft', 'Manziel', 'Cowboys']",PY
702494518713540609,"['elections', 'Rubio', 'Texas']",DN
707738375076188160,"['elections', 'Clinton', 'Florida']",UC
592000458803257344,"['NFL draft', 'Fowler', 'Jaguars']",UC
711918722147979265,"['elections', 'Trump', 'Utah']",PN
715746198422822913,"['elections', 'Cruz', 'Wisconsin']",DY
725045642549153794,"['NFL draft', 'Wentz', 'Eagles']",UC
193967598449336320,"['NFL draft', 'DeCastro', 'Bengals']",PY
326736528871157762,"['NFL draft', 'Jones', 'Jets']",PY
726989590662402048,"['elections', 'Trump', 'Indiana']",UC
724642545871949824,"['NFL draft', 'Goff', 'Rams']",DN
739429708765356033,"['elections', 'Sanders', 'California']",DN
738677673044639745,"['elections', 'Sanders', 'California']",UC
723501078910660608,"['elections', 'Clinton', 'Connecticut']",UC
592754272548364289,"['NFL draft', 'Randall', 'Giants']",PY
725350267730927616,"['NFL draft', 'Goff', 'Rams']",DY
711309208012980224,"['elections', 'Trump', 'Arizona']",DY
731351086842433537,"['elections', 'Clinton', 'Oregon']",DY
194531712691224577,"['NFL draft', 'Blackmon', 'Rams']",DY
326912658706157568,"['NFL draft', 'Jordan', 'Browns']",UC
591400525179920384,"['NFL draft', 'Gurley', 'Jets']",UC
725312427215048704,"['NFL draft', 'Elliott', 'Cowboys']",PY
706322496031694848,"['elections', 'Cruz', 'Florida']",UC
726843920659795968,"['elections', 'Cruz', 'Indiana']",PN
593422106366455808,"['NFL draft', 'Winston', 'Buccaneers']",UC
725382802011615232,"['NFL draft', 'Goff', 'Rams']",DY
716090039428587521,"['elections', 'Sanders', 'Wisconsin']",PY
462638485958979584,"['NFL draft', 'Dennard', 'Lions']",PY
726179301515735040,"['elections', 'Cruz', 'Indiana']",DN
304976134838317056,"['Oscars', 'Argo ']",DY
701447557168259072,"['elections', 'Trump', 'Nevada']",DY
324911435538894848,"['NFL draft', 'Fisher', 'Chiefs']",PY
709372336328278016,"['elections', 'Rubio', 'Illinois']",UC
305458234175668224,"['Oscars', 'Jennifer Lawrence ']",UC
593448563121741824,"['NFL draft', 'Dorsett', 'Eagles']",PY
9841953331,"['Oscars', 'Sandra Bullock ']",PY
461899464677281792,"['NFL draft', 'Benjamin', 'Falcons']",UC
701540432837263362,"['elections', 'Rubio', 'Nevada']",PY
725027363038351361,"['NFL draft', 'Bosa', 'Chargers']",DN
438769983234256896,"['Oscars', 'Gravity ']",UC
725357628528816128,"['NFL draft', 'Wentz', 'Eagles']",UC
708851610315857920,"['elections', 'Cruz', 'Florida']",PN
694881462269665284,"['elections', 'Trump', 'NH']",DY
439360811312881664,"['Oscars', 'Gravity ']",UC
41605502651731968,"['Oscars', 'The King&apos;s Speech ']",DY
703069552670715904,"['elections', 'Clinton', 'South Carolina']",PY
724953703053029377,"['NFL draft', 'Wentz', 'Eagles']",DY
463803851569524737,"['NFL draft', 'Smith', 'Chiefs']",UC
171405742044225536,"['Oscars', 'The Artist ']",DY
691044580049997824,"['elections', 'Clinton', 'Iowa']",DN
716757710369218560,"['elections', 'Trump', 'Wisconsin']",DY
305147889838080000,"['Oscars', 'Argo ']",UC
326402281954234368,"['NFL draft', 'Milliner', 'Jets']",UC
593505924171501569,"['NFL draft', 'Mariota', 'Jets']",UC
711378859929804800,"['elections', 'Cruz', 'Utah']",UC
709507809155620865,"['elections', 'Kasich', 'Ohio']",DY
567624206746017793,"['Oscars', 'Whiplash ']",UC
305112081366142976,"['Oscars', 'Zero Dark Thirty ']",UC
41164436232212480,"['Oscars', 'Natalie Portman ']",UC
703598174351417344,"['Oscars', 'The Revenant ']",DY
725462784209768448,"['NFL draft', 'Wentz', 'Eagles']",PN
709347810592821249,"['elections', 'Trump', 'Illinois']",PN
463426121137389568,"['NFL draft', 'Gilbert', 'Lions']",UC
708109668900540416,"['elections', 'Trump', 'Florida']",DY
591339598946512896,"['NFL draft', 'Brown', 'Browns']",UC
725124217419628544,"['NFL draft', 'Lynch', 'Bills']",UC
194294309426700288,"['NFL draft', 'Ingram', 'Seahawks']",UC
721064973074468865,"['elections', 'Sanders', 'New York']",DN
724777881818292225,"['NFL draft', 'Wentz', 'Eagles']",PN
591298882140790784,"['NFL draft', 'Mariota', 'Buccaneers']",PY
703072451442266112,"['elections', 'Trump', 'Texas']",PN
592061477797761024,"['NFL draft', 'Williams', 'Broncos']",PY
693534141414035456,"['elections', 'Cruz', 'Iowa']",PY
462168381030793216,"['NFL draft', 'Smith', 'Cowboys']",UC
702972233967271937,"['Oscars', 'Matt Damon ']",PN
724700241585385472,"['NFL draft', 'Wentz', 'Eagles']",DY
439768825010348032,"['Oscars', 'Matthew McConaughey ']",UC
706894984516124672,"['elections', 'Cruz', 'Idaho']",UC
462641342091632640,"['NFL draft', 'Cooks', 'Jets']",PY
703652707874299904,"['elections', 'Trump', 'Arkansas']",UC
694969342094630913,"['elections', 'Sanders', 'New Hampshire']",DY
703298601678557184,"['elections', 'Trump', 'Texas']",DY
693906939118383104,"['elections', 'Trump', 'Iowa']",DY
304731136846872576,"['Oscars', 'Argo ']",PY
696682008802566144,"['elections', 'Trump', 'New Hampshire']",PY
568145690922102784,"['Oscars', 'Whiplash ']",UC
709325391056510976,"['elections', 'Clinton', 'Ohio']",UC
707730264508776448,"['elections', 'Trump', 'Ohio']",UC
703720502263549954,"['Oscars', 'Spotlight ']",PY
568785396248801280,"['Oscars', 'Julianne Moore ']",DY
715709514536738816,"['elections', 'Cruz', 'Wisconsin']",PY
702615094161584128,"['Oscars', 'Brie Larson ']",UC
701730767039168512,"['elections', 'Trump', 'Nevada']",UC
459349923297648640,"['NFL draft', 'Shazier', 'Saints']",UC
723955693674500096,"['NFL draft', 'Ramsey', 'Cowboys']",UC
703940050522914818,"['elections', 'Cruz', 'Texas']",PY
696835894830108672,"['elections', 'Sanders', 'New Hampshire']",PY
439111209519153152,"['Oscars', '12 Years a Slave ']",DY
700172588866260992,"['elections', 'Trump', 'SC']",DY
710903423684599808,"['elections', 'Clinton', 'Washington']",PN
695975260504637441,"['elections', 'Clinton', 'New Hampshire']",DN
725027363038351361,"['NFL draft', 'Bosa', 'Chargers']",DN
705720239397453824,"['elections', 'Kasich', 'Michigan']",UC
61101823855042561,"['NFL draft', 'Jones', 'Browns']",PY
701180940790472705,"['elections', 'Trump', 'Nevada']",DY
726843920659795968,"['elections', 'Cruz', 'Indiana']",PN
702624072094486528,"['Oscars', 'Leonardo DiCaprio ']",UC
716090039428587521,"['elections', 'Clinton', 'Wisconsin']",PY
724893201769832448,"['NFL draft', 'Wentz', 'Eagles']",UC
462848825049104384,"['NFL draft', 'Evans', 'Buccaneers']",UC
724651425263837185,"['NFL draft', 'Goff', 'Rams']",UC
712883660010037248,"['elections', 'Sanders', 'Washington']",UC
326016314684633088,"['NFL draft', 'Jones', 'Bills']",PN
461897427017293825,"['NFL draft', 'Clinton', 'Packers']",PN
305210044507648000,"['Oscars', 'Argo ']",UC
461634858041626624,"['NFL draft', 'Smith', 'Texans']",DN
195267671560957952,"['NFL draft', 'Luck', 'Redskins']",DN
695990950791929857,"['elections', 'Trump', 'New Hampshire']",PY
194690789450850304,"['NFL draft', 'Smith', 'Dolphins']",UC
