703701177502822400 , UC
703711054862295040 , DY
10033160568 , PY
567462376375848960 , UC
567475337185869825 , UC
568138523036884993 , UC
568158323469643776 , PY
568185063906648064 , DY
568212050507214848 , UC
568453929630957568 , DY
568499286830395393 , DY
568539031476125696 , PN
568673689165639680 , UC
568763123462758400 , UC
568792816970657792 , UC
568794955482849280 , UC
568799525017530368 , DY
568804228283498497 , PN
568833852422156289 , DY
568843342571823104 , UC
568845552412073984 , UC
568872560441614336 , DY
568881591663140864 , UC
568934424907268096 , UC
568942009274277890 , PY
569009958550953985 , PY
569013983283269632 , DY
569018306490798080 , DN
569065442121265152 , DN
569110297274912769 , UC
569151060985688064 , PN
569209277195296768 , PY
569254163454038016 , UC
569275403682107392 , DY
569276666528141312 , PY
9850058930 , UC
9852685681 , UC
9862229856 , PY
9875822893 , PY
9917151360 , PY
9932210815 , UC
9947477556 , DN
9995556497 , DY
438846152897593345 , DY
438871884793278465 , UC
439411761259614210 , PY
439429797769265154 , UC
439443475335876608 , UC
439443966887751681 , DY
439501350129639424 , UC
439535940076576769 , PY
439539641969295360 , PN
439626405005901824 , PY
439649032944627712 , DN
439675740121223168 , UC
193340728125034496 , UC
62557232772034560 , DY
724615650220609537 , UC
724630633310507008 , UC
724644545024106496 , PY
724672369386606592 , PY
724767087483211777 , DY
725019437519261696 , DN
725024808925323265 , DY
725086171521552388 , UC
725108903453691904 , UC
725156593935884288 , UC
725180320694198276 , UC
725340761126924288 , DY
725346362728964097 , UC
725346667814248448 , PY
725372302091673600 , PY
725395902735622144 , PN
725395891117395968 , PY
725400238920458240 , UC
725404718625738752 , UC
725417932109533184 , UC
194955446937853954 , PN
724101473769033728 , DY
725001783169409024 , DY
725038757024387072 , UC
725461097201823744 , DN
193137312635420674 , UC
195150448766881792 , UC
195236896216059904 , PN
591033071064985600 , PY
591634898789728256 , DN
591657738175967232 , UC
591849632323350529 , UC
591971595071127552 , PN
592737890557386752 , DY
592776134925918208 , UC
592780778213355521 , PY
592795701584756736 , PY
593088252736884736 , UC
593204827770851328 , DN
593454282868858881 , DN
593454362124484609 , UC
593454385054617601 , UC
593454446878674944 , PY
593454830221398017 , DY
593470973363490819 , DY
593474611460833280 , DY
593477080626630656 , DY
593479195495407617 , UC
593482208142327809 , UC
593503868174008323 , PY
593505892651307008 , UC
194788597457625088 , PN
193764845869481984 , UC
591926006505574400 , DY
461592382199590912 , PY
463131513467305984 , PY
324719422608646144 , DN
462261782518964224 , DY
591629670636003328 , DY
591656939307819008 , PY
593134280882139138 , UC
593153710076727296 , UC
593440210513481728 , PY
593453547846377472 , PY
593463625366556673 , UC
723309613085380608 , PY
723650326444781568 , DN
723814799612637186 , UC
723896115754471424 , UC
723718242678665216 , PN
327136212508889088 , DY
194778793200721923 , UC
195284572366307329 , DY
460991285575561216 , PY
192995027667005442 , DY
192997609814753280 , UC
193033014442340352 , DY
193369536781750272 , DN
193374582349107200 , DY
193865069925380096 , UC
193865521136021504 , UC
194092586942730240 , UC
194095045345943552 , UC
194098794537820160 , DY
194189133785202688 , UC
195172276482752512 , UC
195210618251386880 , UC
195236326226931713 , DY
592760147916775424 , PN
461883875426172928 , PN
462762799081332736 , UC
592709040989409283 , DY
592882293938790402 , UC
593167179576541185 , UC
593507139768815617 , UC
324793405383270400 , DN
324815488569970688 , PN
324986022297493507 , PY
326439875278671873 , PN
326686081149988864 , PY
326689150688456704 , PY
61510700958355457 , UC
61513815229071360 , PN
61967263070289920 , DY
62388417396355074 , UC
326434381025669122 , UC
327120414457339904 , PY
327128015219879936 , UC
593545144936361984 , DY
194598305651630081 , DY
194904992480641024 , DY
194911672333381634 , PY
194941866607779841 , PY
195282163397177344 , UC
725078708470571008 , UC
591780377615818752 , UC
592500314080608256 , PY
593194599709040640 , DY
593225743192203264 , PY
593459047342321664 , UC
12228406628 , UC
12279542317 , UC
12283862393 , UC
193495700200361985 , PY
193853041752027136 , PY
194149226639392769 , DY
194589929538457600 , DY
459365804245397504 , PN
593089941883617280 , DN
593194468976660480 , DN
593470082598199297 , UC
593542820994162688 , PY
62718169432866816 , DY
63364095818211329 , PN
723308867115864065 , UC
723603126440329216 , PY
723609849297149952 , UC
723617459215970304 , UC
723619845477031936 , UC
723800323475697664 , UC
723899914242134016 , PN
723910172653932545 , PN
723947192726204416 , UC
724065299134337024 , DN
724117591481028608 , DN
724364921509699584 , PY
724425114108846080 , UC
724562139340521472 , DY
724603916621586432 , UC
724604073618604032 , UC
724606911656677376 , UC
724613357878259712 , UC
724614160332410880 , UC
724622454698704896 , PY
724682133793431552 , UC
724696170275155968 , UC
724705774459457536 , DY
724741835608838144 , PY
725295781935198209 , DY
725321053338099712 , UC
725371478032576513 , UC
725418776062103552 , UC
725436166200127488 , DY
725462784209768448 , UC
592012151470039041 , UC
324679155268583424 , UC
325662746098155521 , PY
325724534391074816 , DY
326454476993073152 , UC
326988276172992512 , PY
326969131247226880 , UC
326988276172992512 , PY
327055286470836225 , UC
327108796822458368 , DY
327168724249485312 , UC
327170037364453377 , UC
327170231262920705 , UC
327192451418845184 , PY
327199843934162944 , UC
327203300694958080 , PY
326775529132924928 , PY
593513883601506305 , UC
326747863805747200 , UC
326772832145133569 , UC
326779181604163584 , UC
593428025301045248 , DY
62612132394565632 , PY
63295936507547648 , UC
325261537281454081 , PY
459426796224516096 , UC
459509265632219136 , DY
463820765029089281 , DY
463843571204763648 , UC
463848399771418624 , PY
463849316314914817 , PY
463854485568094208 , UC
464056572109680640 , PY
463660623545774081 , UC
463703806480371712 , PY
463712962864107520 , UC
463875476482572288 , UC
464080784559575040 , DY
464097370951520257 , UC
464123135004913664 , PY
464123650736525312 , UC
464124418134773760 , UC
464140058191491072 , PY
464145537986347008 , PY
464145537239752704 , PN
460483810199887872 , UC
464161178881503232 , DY
724761167218905088 , PY
12420744963 , UC
193377479149355008 , UC
460572864757125121 , UC
461092651639373824 , UC
459915542791725056 , PY
464043941889712129 , UC
462245573584642048 , DY
61081673680420864 , UC
194214052195598336 , UC
723714436897353728 , DN
461808671475777536 , UC
326059597737627648 , PY
194841692501848064 , UC
195184262595612673 , UC
593119267693854720 , PN
62230101626073088 , UC
62617999382810624 , PY
591731753997443072 , DY
591909302861987840 , PY
591932097855623169 , UC
591992180937334784 , UC
593110709120200704 , DY
593132620902375424 , UC
593454138329010176 , PY
593454152023482368 , PY
593454160424480768 , PN
593457564014268417 , PY
593460571279859712 , UC
593460571279859712 , UC
593475019143061505 , DN
593476618238226432 , DY
593485941156802560 , UC
593489085286752258 , DY
593489742722924545 , UC
593490892734001153 , UC
593494485725782016 , PY
593496966803365888 , UC
593496966803365888 , DY
593502533693276161 , DY
593502960878915584 , PY
593535250581495808 , PY
593540789235421185 , DY
593545543793545216 , PY
591586779897192448 , PY
591617715686637568 , DY
592390871003201536 , DY
192802129856053248 , PN
192933253777342464 , UC
193159866993487875 , DN
194303942270779392 , UC
195237299439681536 , UC
459667013384683520 , UC
592749176884207617 , UC
593102580898738176 , DY
593426410817093632 , UC
593461603753926658 , UC
593468870385610753 , UC
593468870381436928 , PN
463452742988468224 , PY
464054739663986690 , DY
194779550771707904 , UC
194780955817422848 , UC
460448752743227392 , PN
463420643417944064 , DY
463683253128294400 , PY
459403393044590592 , DN
460771735835774976 , DY
461185804237148160 , UC
461192101061857282 , PY
591648577878790145 , UC
591954683939332097 , UC
326761913683955713 , UC
326132825306824705 , UC
325653769134170112 , UC
593095580013887488 , UC
593407631491878913 , DN
459732016523509760 , PY
459742171818500096 , DY
461169296794599424 , UC
464192332963643392 , PY
12397779677 , UC
12433617462 , UC
12473234962 , UC
593136375689392128 , DY
592000397344014336 , DY
592694361110007808 , UC
463819563893665792 , DY
464170947163860993 , DY
463881051132010496 , PN
193039303180431361 , PY
193821525382660096 , DY
61157235778265088 , UC
459762468814745601 , DN
462035752600080384 , UC
462329394540052480 , DY
462974999725621248 , PY
463092448001290240 , UC
463474783519526912 , UC
463509692896276481 , DY
725383772749729793 , UC
193020202949152769 , UC
326379930881503235 , DY
462267795456409600 , DY
462635264674783233 , UC
62066633589526528 , PY
62680788881244160 , PY
62706081863974914 , UC
63239807949750272 , UC
194211789079191552 , PN
725127796654223361 , UC
62362961615917056 , UC
62612069664563200 , DY
62774307897618432 , UC
61322225512493056 , UC
62689267855536128 , UC
325817944099659776 , UC
724885798491824128 , PY
324727183102836736 , DY
326545484472786947 , PY
195255241418084353 , PY
459885598946254848 , PY
593222174489481217 , UC
461867483562262528 , PY
463622215158599680 , UC
463780561996103680 , UC
464163025705263105 , DY
725001110742654976 , UC
12195817616 , UC
12462172729 , PY
459668632642269184 , DY
459400193696206848 , PY
463422884103610368 , UC
463633738295816192 , UC
464076367265427457 , PY
464078973077835776 , UC
62678124382527488 , DY
591242318205870081 , PY
591248787827482624 , UC
591322780529860608 , DY
591322780529860608 , PN
591574073714417665 , DY
62845325035057152 , PY
194126991685992450 , PY
460535371890458625 , PY
723515180295049216 , UC
723529567852359680 , UC
724635181374705665 , DY
194142086260457472 , UC
194862738403622912 , PY
460543119990087680 , DN
461893454276984832 , UC
464107627224764416 , UC
723538323017322496 , PY
724635474673950721 , UC
724966558641086465 , UC
591356012944302083 , UC
194753996139933696 , DY
463142678629060608 , UC
61899580249350144 , PY
723642147606384640 , PN
724041685756465154 , UC
724036925435338753 , DN
724268939060994049 , UC
724787067264200705 , UC
724550458195501058 , PY
724908402351202304 , DY
463664893044862976 , PY
463701191013044224 , UC
463701196155273217 , DY
464129116409978881 , UC
326141460082724864 , PY
592841167139676160 , PN
194455307836076032 , DY
62675786481664001 , DY
591595978010001409 , UC
591907094686732288 , DY
593407070856183809 , DY
461184910007742465 , DY
62071642901319680 , DY
592757366413729792 , PY
326926986935152640 , UC
193816697843613696 , UC
326060713871278081 , UC
326345694560526337 , PY
326471220432359425 , DN
326796596656369664 , DY
326835737729310720 , UC
326855700078792704 , DY
327096964346953728 , DY
460135344763981824 , DY
461284057507446784 , PY
12256779204 , PY
460461095967145985 , DY
461153732508786688 , PY
462364550776778753 , DY
462581508515954691 , UC
463488056557711361 , PY
462160175265492992 , UC
462162088442351616 , UC
463433603436011520 , UC
61105504184827904 , PY
61234700060078080 , DN
327092292940873729 , UC
327096532702732289 , UC
327112365353074688 , DY
327116958455709696 , UC
459852425529401344 , DY
460861741488816128 , PN
464086424820518912 , PY
464121888684654592 , PY
724306811587686400 , UC
725330803811487744 , DY
463717353130184704 , PY
591575646599536640 , PY
60902336922529793 , UC
324925236514549760 , PY
324927594761973760 , PY
324931767599505408 , PY
324953226996760576 , DY
324962488242290689 , DY
325356210998108160 , DN
326813158670991360 , DY
326895191183208448 , UC
326971726426697728 , DY
327059403922608129 , UC
194804396608065539 , PY
327058640081129472 , PY
327059645510336515 , UC
327061793690251265 , UC
326768920855994368 , PN
464061057120870400 , PY
61183626301276160 , DY
326238249007857665 , PY
461161907597369344 , DY
463356520886177792 , UC
461232013757140993 , UC
194416645157040128 , UC
591323381280059392 , UC
61527115459338242 , UC
61527200695980032 , UC
61593059208601600 , DN
61605878419304448 , UC
61903438669291520 , PY
62534707522453504 , PY
194834613607211008 , DY
194881420735430657 , PN
61931697435983873 , UC
61933710047576064 , UC
592458495947055104 , DY
593422588296101889 , UC
61506906832912384 , PY
326447478654259200 , UC
325469881749368833 , UC
325605253485584384 , UC
592049555232923648 , PY
593462785956311040 , UC
593463919668305923 , PN
461887533526159360 , DY
461945564976775168 , UC
461957076176994304 , UC
462934148169347072 , PY
462934148169347072 , DY
463395561308454912 , UC
463437380951609345 , UC
463437412144668672 , UC
463441809163554816 , PY
463516913511829505 , PY
463808562985058304 , DN
461894006512054272 , DY
724792135451566081 , DY
459373879996477440 , PY
327087152125063168 , PN
63289878544265216 , PY
63308858994597890 , DY
464113780989759489 , PY
194469818680868864 , UC
194854584580194305 , UC
63292252721659904 , UC
592478404437479424 , UC
194477418898145280 , UC
194551980490895360 , PY
194551980490895360 , UC
461195267140624384 , DN
463317881443196928 , UC
464070655936192512 , PY
461896616199606274 , UC
12375551668 , PY
195128438909173760 , UC
461505374244175872 , UC
461527400883691520 , DY
462278451261489152 , PY
464052088314413058 , UC
591390130692304897 , DY
62878145887477760 , PY
62878738433576960 , DY
63354435526598656 , PN
463400150174416896 , DY
462373521507643393 , UC
591614533300572160 , DY
194620437009940481 , UC
195160581035134976 , DY
194235355044642816 , UC
195159014236094466 , PY
193389836948877313 , PY
462335645445525504 , PY
192984140528881666 , DY
61239517323083776 , DY
61384083028185088 , PY
725280924410241024 , PY
725403250334158848 , PY
12324649848 , UC
193123208008957953 , DY
592709974079447040 , DY
591360746971271168 , DY
325324815491801088 , PY
194799771473551362 , DY
194805957014978560 , PY
724599352589750272 , UC
195278654887043073 , UC
461167832391487488 , PN
463139529839230976 , DY
463819563893665792 , DY
459731815159578625 , DY
461123639203463168 , UC
461904461095387137 , UC
62309083436417024 , DY
62972290119376896 , PY
327089149037383680 , PY
464123509166202881 , DN
464123650736525312 , DY
464124418134773760 , PY
462407166385594368 , PN
462894982831935488 , DY
463350063113064448 , UC
463495169556639746 , PY
463364101192691713 , UC
463409415089971201 , PY
592411859774472193 , UC
592893750906585089 , UC
325347417186766848 , DY
325680767248252929 , UC
592368965520859136 , PN
462610290115616768 , UC
462658213318361088 , UC
462784819802275840 , UC
591775844680339456 , UC
463331294978789376 , PY
463474783519526912 , UC
463676001541951488 , UC
463689389835821056 , DY
463812616473694208 , UC
593405163546673152 , PY
61763885274898432 , UC
63339206751174656 , UC
459513322099208192 , UC
461642065994985472 , DY
192974625871888385 , PY
192976159250722817 , DY
192978719013486594 , UC
192979758785634305 , UC
193018126370209793 , DY
194067675620708352 , PN
194442781924663296 , UC
194442781924663296 , UC
195113040490938368 , UC
724559111891902464 , UC
461855528462077952 , UC
61322225512493056 , UC
723324982466514944 , UC
723325211215540225 , UC
723602222907412480 , UC
723842638252658688 , UC
723969628200951808 , UC
724039676273684480 , UC
724087816402038784 , UC
724257623369981952 , DY
724265827911000064 , UC
724357453538713600 , UC
724714632850620416 , PY
724750037151059968 , UC
725004244928061441 , PY
725387381063471105 , PY
725403737410260993 , UC
462254105898254336 , UC
461990589404172288 , PY
463672959945543681 , UC
193412157201842176 , UC
195154688910434304 , UC
326053683534114816 , DN
326839208952094721 , PY
460427607800963072 , UC
461883422047088640 , UC
462287282410889216 , UC
592757950055206912 , UC
724266678536790016 , UC
326551507220697088 , UC
459175653846568961 , PY
593092876365475840 , UC
193068488540164096 , PY
326836733218004992 , UC
193790247300116481 , UC
193790470617444352 , PY
459375976187584512 , UC
194401499374292994 , UC
195064022142435328 , UC
326804170038448128 , PY
460583474529697793 , UC
462769448470859778 , PY
463109289461035008 , UC
463287299845808128 , UC
463475794237718528 , PY
464138463064100864 , DN
462951079949254656 , PN
463699514205818880 , DY
326635039771209728 , UC
194092586942730240 , UC
591259133598244864 , UC
194242790144753664 , UC
593442980444381184 , DY
61502902803513344 , DY
62357748993626112 , PY
62554907399565312 , PY
62982906175434752 , PN
62846559771049984 , UC
62932354867527681 , UC
63036187941666818 , UC
63041283412856832 , UC
63263943057088512 , UC
326495836919963648 , DY
195215207134531584 , DN
195221797883490304 , PY
195232016457932801 , DN
195243566652600320 , UC
195245207153938432 , UC
195248852369022976 , PY
195250505688162304 , UC
195248959046959104 , UC
195253339280257025 , UC
592126529183748096 , DN
592848203487309824 , PY
195197063779188737 , UC
724406422830600193 , DY
461383570997526529 , PY
61032401576525824 , UC
193089815238025216 , DY
193343780143894529 , UC
193344221980266496 , UC
193858474948571136 , UC
193896844101816323 , UC
194084344653025280 , PY
463381587397459970 , UC
459710100371156992 , PY
461298821239406592 , UC
193509620860456960 , PY
192975568277475328 , PN
591607035461898240 , UC
591619200696844288 , PY
593173639052140544 , DY
593201163601870848 , UC
593210023309803520 , DY
724045436760297472 , PY
592177380447268865 , PY
592830146446565376 , UC
592834713607393281 , PY
592867490386026496 , UC
593042561289179140 , UC
593428756154417152 , DY
593430484044001280 , UC
593517439045873665 , DN
462314786651635712 , UC
463751499089457152 , PY
325306039618662400 , UC
592266914417745920 , DY
592273603275661312 , UC
463821605894778882 , PY
464045467622318081 , DY
464139747200221184 , UC
459322076315516929 , DY
459324547494608897 , UC
460107308488339457 , PY
193921205785473025 , DY
61947365208236032 , UC
61642684900704256 , PY
324824658018975744 , DY
62649916392091648 , UC
723317148316135425 , PY
62909643617345536 , UC
592820687028539395 , PN
61412684599525376 , UC
461982176100483073 , UC
464032391514693633 , UC
464117677531750402 , UC
462968304504942592 , PY
194989283101245440 , UC
194989965216714753 , PY
195129678409904130 , UC
195268235548045313 , PY
192851428237254656 , PY
592153690338787329 , UC
723994599002271744 , DY
591058232996564992 , PY
60901979517493248 , PY
62970908012314624 , UC
593225385803960320 , DY
593503390363070466 , UC
12584938282 , UC
592672048859709440 , DY
592716164037488640 , UC
593544144485777408 , DY
591378850640171008 , PY
592343985282093057 , UC
592730296665153537 , PN
592734008959705088 , PY
592735434159038466 , UC
592814317772345345 , UC
593422106366455808 , DY
593441288323616768 , PY
462803135120293888 , UC
193438576191610880 , PY
194920324419170308 , UC
464053656539521024 , PN
461038294541664256 , DY
193120410508865536 , UC
463326453174530048 , UC
463349222163484672 , UC
327045377343770624 , UC
723486491976986624 , DY
724568073794117632 , UC
464033751270699008 , DY
194799771473551362 , DN
194805957014978560 , PY
463792956466421763 , PY
464079523789557760 , UC
61430516498440192 , PY
324947414400249857 , PY
459687983437062144 , UC
194711841568587778 , UC
195135442721579009 , PY
463077378206334977 , PY
326374004149612544 , PY
326374151189311488 , UC
12391449715 , DN
12444889460 , UC
12446325509 , UC
12446485480 , PY
12455484515 , UC
12457254020 , UC
12457154149 , DY
593431326520266752 , DY
195080329030144000 , PY
459474362454667264 , UC
462807967361163264 , DN
461223612372893696 , PY
464066926235246593 , UC
592793408831397890 , UC
462700672715345920 , PY
327135742247727104 , PY
715776760307138560 , DN
715777200977534976 , DY
715777222146134017 , DY
715843388755611651 , UC
715844548157693952 , DN
715844865456742400 , UC
715855340814909440 , DY
715861512619827200 , DY
715862273747783682 , PY
715870351771590656 , PN
715870638167097344 , UC
715872345227800577 , DY
715887279076540417 , DN
715888046474977285 , UC
715902748168822784 , DY
715972742428762112 , DN
715973250585649152 , PY
715975752127107072 , UC
716161448926257152 , DY
716195842462507008 , UC
716207868341534721 , UC
716213843165323265 , DY
716248611693207552 , DY
716250634719072256 , UC
716252605240909825 , UC
716259735163416576 , DY
716260572149342208 , DY
716283833495064576 , UC
716296622288703490 , UC
716296799154270212 , UC
716314507283279873 , DN
716361969889050624 , UC
716364629031723009 , PY
716374123107102720 , UC
716381940371337220 , PY
14032596131 , UC
581410017691058176 , PY
581480996974919680 , UC
581485640920870912 , DY
581497764711829504 , UC
581513346693906432 , UC
581516972417929216 , DY
581519717266915328 , DN
581660529271398400 , DY
581667849925619712 , DY
581669268569210880 , UC
581673932559781888 , UC
581688704273502208 , UC
581695645905346560 , PY
581696327731417088 , UC
581704606360571904 , DY
581733794559975424 , PY
581736700537221120 , PY
581778720211390464 , PN
581856821201113088 , PY
581856950444380160 , DY
581858405855334400 , UC
581858432980029441 , PY
581859814118027264 , PY
581860585140187137 , UC
581894592246599680 , PY
581902614570405888 , PY
581904426698305536 , DY
581906395353751552 , UC
581907158951862272 , UC
581908284329852928 , DY
581908882781544448 , UC
581908892373934080 , UC
581909488883519488 , DY
581909749828075520 , PN
581912214262558721 , UC
581913087848022016 , DY
581914743776124928 , UC
581914916082319360 , DY
581920170706378752 , UC
452488537234223104 , UC
452502254395080704 , UC
452512317897326592 , UC
452543494201278464 , DN
452552147054231552 , DY
452582239637762049 , PY
581256106250489856 , DY
581259543163850752 , DN
581266209766666240 , PY
581316831480188928 , PY
581326173826723840 , DY
581387636310331393 , PY
581402244907585536 , UC
581412786304983040 , UC
581415051879313408 , DY
581422929361014785 , UC
581427112885641217 , UC
581452582025097216 , DY
581454220718579712 , DY
581458425143435266 , DY
581568229249654785 , UC
581704450596716544 , UC
581712244800507904 , PY
581733785030549504 , PY
581748775414300672 , DY
581759644084912128 , UC
581763363144757248 , UC
581787278449754114 , UC
581789096831500288 , UC
581791418332610560 , UC
581843544215658496 , PY
581855399084605440 , UC
581856821201113088 , UC
581858020151439360 , UC
581887284175249409 , UC
581888667142217728 , UC
581890938068340736 , UC
581928524828815361 , PY
581937239548039168 , UC
581961490053263360 , UC
581962619571036161 , UC
581964376535539713 , UC
581964621877133312 , DY
581964867998990336 , UC
254385638739148800 , PY
254395979317522432 , PY
254470464322293760 , PY
254473774626394112 , UC
254477066253258752 , UC
254494056602804224 , DY
254510111807139840 , PY
254520268146499584 , UC
254525740798836736 , PY
254703330331344896 , PY
715870460072701953 , DY
715881782676209669 , UC
715894862625816576 , DY
716331928413032448 , UC
716335358703579136 , UC
716344434292604929 , DY
53726078220500992 , UC
581360347744874496 , PY
581374812590751744 , UC
581607430577999872 , DY
581635035507269632 , DY
581653484124041216 , DY
581669756098363392 , DY
581820314981552128 , DY
581821754122711041 , UC
581823134698967040 , UC
581834080897130496 , UC
581838051388755968 , UC
581839106289725440 , UC
581841394299453441 , DY
581844732646686723 , PY
581851428483960832 , UC
581860091592212480 , UC
581872435189923840 , DN
581910517469421568 , UC
581910600479076352 , DN
581917930260205569 , UC
581921947614859264 , DY
581930474433613825 , UC
581945608665190401 , UC
581955165160382465 , PY
581958839064535041 , DY
53561429890043904 , UC
53567097338478592 , UC
53578227653939200 , UC
53589409387388928 , UC
53684677923442689 , DY
53705680120578048 , DY
53707099477258240 , DY
53707400414367744 , UC
53718233487900672 , DN
53735324358160384 , UC
53746208866435072 , DN
53750314100203520 , DY
53750359423848448 , DN
53755413652443136 , PY
53756512266498048 , PY
53757907522691072 , PY
53758650501697536 , DN
53759411012894720 , UC
53765477842948096 , UC
53765864285155328 , UC
53956194364174336 , UC
53962096538435584 , UC
254375813498150912 , UC
254526072790597632 , UC
254526207977197568 , UC
254531455877791744 , UC
254536402644115457 , UC
254539673521762304 , UC
254541715233464320 , UC
452355221985841152 , UC
452371577573621761 , UC
452371962841812992 , UC
452372738443726849 , DN
452373254334738433 , DY
452373585102114816 , DY
452441814872489985 , PY
452447102887788544 , UC
554267141760106496 , DY
554268311651749889 , UC
554367660138704896 , UC
554382124552556544 , UC
